coin,wallet,n_fills,tob_fills,tob_rate,volume,mpsc,outage_fills,outage_tob_fills,outage_tob_rate,withdrew
BTC,0x6609588a0972f687aedf31627bdc81f9dd91f8aa,4,1,0.25,0.008,0.00016051364365971107,0.0,0.0,,True
BTC,0x66ae2997bac4a6069d09263579b0ce994fce137c,2,0,0.0,0.03195,0.0,0.0,0.0,,True
BTC,0x67cd5c1c4548c7ec1a20fadefca19ad42e6230da,44,34,0.7727272727272727,9.96026,0.005457463884430177,0.0,0.0,,True
BTC,0x6802b4267f7f2bf7003dcf993c51542245b38329,9,2,0.2222222222222222,0.1709,0.00032102728731942215,0.0,0.0,,True
BTC,0x688cc2f12eb1d1d46b7d8896f169a61148c6c7cf,1,1,1.0,0.00882,0.00016051364365971107,0.0,0.0,,True
BTC,0x6a5646f88e7e0daa9afe8d8b6bd5bc4e5a12827e,2,1,0.5,0.00164,0.00016051364365971107,1.0,0.0,0.0,False
BTC,0x6ab82dead02276193b6fd7e1f191d3a5b216c0f4,1,1,1.0,0.00389,0.00016051364365971107,0.0,0.0,,True
BTC,0x6b2d672baac9c0809a396d02ac741c7e2b0ac724,3,2,0.6666666666666666,0.0009,0.00032102728731942215,0.0,0.0,,True
BTC,0x6b9bd8d87aeba84a8853384e9462443cb8322607,1,1,1.0,0.09491,0.00016051364365971107,0.0,0.0,,True
BTC,0x6ba7b6406e12a4c6dc6f96c4c7da06c9ddbf3022,3,1,0.3333333333333333,0.00063,0.00016051364365971107,10.0,0.0,0.0,False
BTC,0x6ba889db7f923622d3548f621ecc2054b80c1817,4,0,0.0,0.28164,0.0,29.0,0.0,0.0,False
BTC,0x6d2556d6d1895f9daf792fb87077328a8a4fec0d,4,1,0.25,0.00396,0.00016051364365971107,3.0,0.0,0.0,False
BTC,0x6dd73c297f8c40ec26944cf742d2152c379ad75f,3,1,0.3333333333333333,0.00075,0.00016051364365971107,6.0,0.0,0.0,False
BTC,0x6e6f2ca77afaee5a22dc3cf0f903f39a548a82a6,22,15,0.6818181818181818,1.4679200000000001,0.002407704654895666,7.0,0.0,0.0,False
BTC,0x6e8bc7cd0978397b06a14af2a8c31f5daeffea79,174,120,0.6896551724137931,8.80979,0.019261637239165328,0.0,0.0,,True
BTC,0x6ecba7527448bb56caba8ca7768d271deaea72a9,23,6,0.2608695652173913,2.0436699999999997,0.0009630818619582664,0.0,0.0,,True
BTC,0x6eea910b4db777bb655af64754c28d159d7ba63b,2,0,0.0,0.00543,0.0,0.0,0.0,,True
BTC,0x6f2bb6fc6695749d16d5b4cb973b06883c9d16c2,1,1,1.0,0.0051,0.00016051364365971107,0.0,0.0,,True
BTC,0x6f63b2b24858391a8cc023f37c381ddceb902bf7,27,20,0.7407407407407407,0.16314,0.0032102728731942215,0.0,0.0,,True
BTC,0x6f90d048a511626ba5a6425db17f377826df336a,18,11,0.6111111111111112,2.23253,0.001765650080256822,0.0,0.0,,True
BTC,0x6fb997fb184dee873fc300369a4ff1e94eee3bc6,1,0,0.0,0.01344,0.0,0.0,0.0,,True
BTC,0x70909e08089e750fc1320a0bf02b2219f3f0df79,1,0,0.0,0.01862,0.0,0.0,0.0,,True
BTC,0x71ca0ed4bd03e3672ff6151575499365729b89ba,4,1,0.25,0.00278,0.00016051364365971107,0.0,0.0,,True
BTC,0x724691a0fd2d1ac28a556c97f0a2f5af21ca4ad2,2,0,0.0,0.016,0.0,0.0,0.0,,True
BTC,0x72d73fea74d7ff40c3e5a70e17f5b1aaf47dfc26,21,3,0.14285714285714285,6.48904,0.0004815409309791332,133.0,0.0,0.0,False
BTC,0x742c0fc36d780425aaec56c31ad973f7b9d42309,2,2,1.0,2.04807,0.00032102728731942215,0.0,0.0,,True
BTC,0x744cf47e88d9d0847544f0ac2fa7575cf5925f79,64,48,0.75,8.67769,0.0077046548956661316,18.0,0.0,0.0,False
BTC,0x7469cbaedb847ddac296b6f7c857e3127f239be8,10,8,0.8,3.36156,0.0012841091492776886,0.0,0.0,,True
BTC,0x75aab58e269a7630c6cdecd6fe4e1d2611303b90,649,174,0.26810477657935283,2.13534,0.027929373996789728,12.0,0.0,0.0,False
BTC,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,16,0,0.0,0.88024,0.0,0.0,0.0,,True
BTC,0x7792434c05e9fe2d8cdb61550c566fe912a8cecc,5,3,0.6,0.011,0.0004815409309791332,0.0,0.0,,True
BTC,0x781e95fdc049433565cf8e05265361b8402196b7,55,13,0.23636363636363636,1.47252,0.002086677367576244,0.0,0.0,,True
BTC,0x7839e2f2c375dd2935193f2736167514efff9916,211,153,0.7251184834123223,13.24207,0.024558587479935796,0.0,0.0,,True
BTC,0x78a55da6c5cd959ba791894787db6296cae2eead,2,2,1.0,0.02979,0.00032102728731942215,0.0,0.0,,True
BTC,0x78dce96236804d6958bf3c4598cf5efbc371629c,66,54,0.8181818181818182,3.17117,0.008667736757624398,0.0,0.0,,True
BTC,0x79dbeda13a7cf4f4f9bf65694540103c4f56228f,3,0,0.0,0.04351,0.0,0.0,0.0,,True
BTC,0x7b7f72a28fe109fa703eeed7984f2a8a68fedee2,39,24,0.6153846153846154,7.89359,0.0038523274478330658,217.0,88.0,0.4055299539170507,False
BTC,0x7ca165f354e3260e2f8d5a7508cc9dd2fa009235,64,37,0.578125,24.05332,0.00593900481540931,1.0,0.0,0.0,False
BTC,0x7fdafde5cfb5465924316eced2d3715494c517d1,34,32,0.9411764705882353,1.91293,0.005136436597110754,4.0,0.0,0.0,False
BTC,0x801f15e1f76cbbfc6fa7fcb8790531b051c42a72,2,2,1.0,0.016569999999999998,0.00032102728731942215,0.0,0.0,,True
BTC,0x833b99b27dac651d02080f5e220e929df891db06,1,1,1.0,2.0,0.00016051364365971107,0.0,0.0,,True
BTC,0x85e2acd5826a07740b3f36785a439b414385febe,3,2,0.6666666666666666,0.39138,0.00032102728731942215,0.0,0.0,,True
BTC,0x86d2161a18a6eb5be550d5253496e5a161cdf731,15,4,0.26666666666666666,0.00177,0.0006420545746388443,3.0,0.0,0.0,False
BTC,0x86edd29fd48c95109ec968ef1373a949e6256c34,1,0,0.0,0.0024,0.0,0.0,0.0,,True
BTC,0x87d9a65240d499f3af7d5456ce2375198d12df90,1,1,1.0,0.1,0.00016051364365971107,0.0,0.0,,True
BTC,0x89a4e7b411cebfcf66347935bb84f406eab4be29,1,1,1.0,0.038,0.00016051364365971107,5.0,0.0,0.0,False
BTC,0x8ac0ec32d282d0841f40c4be5a8ecbe0760e59e3,75,50,0.6666666666666666,4.89652,0.008025682182985553,0.0,0.0,,True
BTC,0x8b8213e84b36fff8dec13a190c12bc5ec8fa0f3c,1,1,1.0,0.0042,0.00016051364365971107,1.0,0.0,0.0,False
BTC,0x8e80c4b533dd977cf716b5c24fd9223129272804,81,22,0.2716049382716049,11.00615,0.003531300160513644,127.0,2.0,0.015748031496062992,False
BTC,0x8f6406fe0e880c32a0b22c29b7f053327c3d902a,7,0,0.0,0.61605,0.0,0.0,0.0,,True
BTC,0x908fd97293564960d08c0e2686addd3249bfa251,1,1,1.0,0.00421,0.00016051364365971107,0.0,0.0,,True
BTC,0x90c90a5d85185bbf40e23601dd7208db8f5cf527,7,5,0.7142857142857143,0.00063,0.0008025682182985554,0.0,0.0,,True
BTC,0x9119d0dfd2657c0a368287bb6d2c21e3699f1b30,2,1,0.5,0.02,0.00016051364365971107,0.0,0.0,,True
BTC,0x91261423d6b6a338e16c41f9be82839142e8615f,2,1,0.5,0.018,0.00016051364365971107,24.0,1.0,0.041666666666666664,False
BTC,0x9148ff667d45ec85c3d6c7b6f75f10d000610d71,2,0,0.0,0.005,0.0,24.0,5.0,0.20833333333333334,False
BTC,0x91fc8c24de2ce3150ad489fb8b7e9b9aa3edaaf2,27,13,0.48148148148148145,6.27545,0.002086677367576244,0.0,0.0,,True
BTC,0x925c4350d90ccafd866a7e9b42391436a1f3ed14,21,2,0.09523809523809523,0.07459,0.00032102728731942215,0.0,0.0,,True
BTC,0x94db924bbf2eb0cad4ba8b0c752664dc2ba22b96,4,0,0.0,2.0,0.0,52.0,0.0,0.0,False
BTC,0x95276ba037c30f90c6dfdc83f72af9fd6cecc293,16,1,0.0625,5.64151,0.00016051364365971107,26.0,0.0,0.0,False
BTC,0x9540f88eb8b7d8e93e9ebc54d8f928d3b9eec5ce,2,2,1.0,0.07898,0.00032102728731942215,0.0,0.0,,True
BTC,0x9655dcf89d8b57f53966417fd38eb7c70dd7236a,6,5,0.8333333333333334,0.765,0.0008025682182985554,0.0,0.0,,True
BTC,0x965918459d25faa8c2015a255a417176eff78dd5,6,2,0.3333333333333333,0.00112,0.00032102728731942215,2.0,0.0,0.0,False
BTC,0x97455f3c3672f5d9bd0ec5757e359068cb7d2c03,1,1,1.0,0.04997,0.00016051364365971107,0.0,0.0,,True
BTC,0x97f20f91c18093c7f738a00ffabc03eea04ec668,7,0,0.0,0.0666,0.0,23.0,0.0,0.0,False
BTC,0x98af518bc97600c55dd819c588fd6fe8bdd52aa8,12,8,0.6666666666666666,0.9647600000000001,0.0012841091492776886,1.0,0.0,0.0,False
BTC,0x98daeaed62a12b1a882f515416d358254f166de1,3,0,0.0,0.07731,0.0,1.0,0.0,0.0,False
BTC,0x99bfe8e92dcd439ec785c8d809ee2b4c929734c3,22,3,0.13636363636363635,0.04613,0.0004815409309791332,12.0,0.0,0.0,False
BTC,0x9a377ec81c1bd51d31170bf8d7a7b6c5fbaded9b,1,1,1.0,3.0,0.00016051364365971107,0.0,0.0,,True
BTC,0x9b422e571eb2cb9837efdc4f9087194d65fb070a,40,38,0.95,10.28236,0.006099518459069021,0.0,0.0,,True
BTC,0x9c80801cdbd3280dfca2dc787aadfba8d2d6cb8f,1,1,1.0,0.16815,0.00016051364365971107,8.0,1.0,0.125,False
BTC,0x9cba4545bccfd360453ce196d60c1f6bd631567e,6,6,1.0,0.00496,0.0009630818619582664,0.0,0.0,,True
BTC,0x9d003d4ea17b01542128f8aa4df8dbfb9afa764d,3,3,1.0,0.030000000000000002,0.0004815409309791332,0.0,0.0,,True
BTC,0x9d2fc08c9f26858ccfff3122ae2a2e40f1f898a0,1,1,1.0,0.02005,0.00016051364365971107,1.0,0.0,0.0,False
BTC,0x9d52093725ebe3f61f985e7af23403ea90b4d8a3,1,0,0.0,0.038,0.0,3.0,0.0,0.0,False
BTC,0xa01b70c17247628cdec5d56ab723bdf6eff854c5,1,0,0.0,0.00204,0.0,0.0,0.0,,True
BTC,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,74,45,0.6081081081081081,4.2156,0.0072231139646869984,0.0,0.0,,True
BTC,0xa2690577c301be5de73c90e56b9ae977877277b7,1,0,0.0,9e-05,0.0,0.0,0.0,,True
BTC,0xa3652867632777bd42f12561d28bfd2064a11721,84,67,0.7976190476190477,3.7662500000000003,0.010754414125200642,0.0,0.0,,True
BTC,0xa3abc653346425f2012bdb9489fabe4b9c26a73f,1,1,1.0,0.05,0.00016051364365971107,0.0,0.0,,True
BTC,0xa51a6d68fc196ad4159c05cda011a5e43a52c388,4,4,1.0,0.0294,0.0006420545746388443,0.0,0.0,,True
BTC,0xa66030ae21d58ff6b7f1432c1a72f5e9010b751d,2,1,0.5,0.0006,0.00016051364365971107,0.0,0.0,,True
BTC,0xa70ac79d24b8ea7dc8899d6c2df26488130b4be9,19,8,0.42105263157894735,1.64486,0.0012841091492776886,4.0,0.0,0.0,False
BTC,0xa7b6d4ce4fb344e42be84bc1429178d752f9f470,2,2,1.0,0.025079999999999998,0.00032102728731942215,0.0,0.0,,True
BTC,0xa7d1af5afed57829182b637d78fedff2def2bcc8,1,0,0.0,0.00045,0.0,2.0,0.0,0.0,False
BTC,0xa880d6cc607a05ea617307ab3b0d335e8d8424ee,30,19,0.6333333333333333,0.59073,0.0030497592295345103,0.0,0.0,,True
BTC,0xa930cdefd5c41bbb92081faa33afdd5b3ba0c999,5,1,0.2,0.01952,0.00016051364365971107,0.0,0.0,,True
BTC,0xaba3058ef8eab231432c794bc0e6d2908eb66737,9,2,0.2222222222222222,1.26844,0.00032102728731942215,0.0,0.0,,True
BTC,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,50,31,0.62,2.65144,0.004975922953451044,45.0,0.0,0.0,False
BTC,0xac7476e14f768e3e67c195e79c2490dd20c70127,332,216,0.6506024096385542,2.16035,0.03467094703049759,0.0,0.0,,True
BTC,0xac8c0b455e7183656c235862b184ae7debf24b0a,4,4,1.0,0.007,0.0006420545746388443,0.0,0.0,,True
BTC,0xadcbc1f36213b15399e0497508c50a1cda7bf08f,267,42,0.15730337078651685,0.03425,0.006741573033707865,46.0,2.0,0.043478260869565216,False
BTC,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,15,6,0.4,2.4210399999999996,0.0009630818619582664,6.0,0.0,0.0,False
BTC,0xaeb3e942f0e6f4f748661b8e127f604e2434e28a,2,0,0.0,0.0013,0.0,0.0,0.0,,True
BTC,0xafa327c0c934a471e6e831a88020504924500f9d,1,0,0.0,0.00033,0.0,2.0,0.0,0.0,False
BTC,0xafbc4cee5a5af8b2c6b5bad6b25f309c9be02eaa,2,0,0.0,0.05,0.0,43.0,1.0,0.023255813953488372,False
BTC,0xb1a47a71135c91e7605a60a5d37d68a11e91bf56,1,1,1.0,0.00063,0.00016051364365971107,4.0,0.0,0.0,False
BTC,0xb2b1d1a7a034d9209a627e754ebb8d24988ca23a,7,5,0.7142857142857143,0.29864,0.0008025682182985554,1.0,0.0,0.0,False
BTC,0xb3a38662575bdf1541013ce987934dba919851ea,13,10,0.7692307692307693,0.0604,0.0016051364365971107,1.0,0.0,0.0,False
BTC,0xb3b9f5724b8e79cf415f1de729b514fd6b5c5245,2,2,1.0,0.0004,0.00032102728731942215,0.0,0.0,,True
BTC,0xb5f3cd71d689f964ed36ec287834093952c5da9f,23,3,0.13043478260869565,3.36983,0.0004815409309791332,0.0,0.0,,True
BTC,0xb60c3baee03382eb7f79e9bf57def8f2482a9872,8,0,0.0,0.08641,0.0,0.0,0.0,,True
BTC,0xb690c9aa2438723baf60f892fdd81797764e2d1b,2,1,0.5,0.0604,0.00016051364365971107,0.0,0.0,,True
BTC,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,15,6,0.4,1.94106,0.0009630818619582664,0.0,0.0,,True
BTC,0xb747bc6913eaca8f6d57831b9ca0c03fa3c83967,3,3,1.0,1.0,0.0004815409309791332,0.0,0.0,,True
BTC,0xb756c89e73c8711a881c009e10f79b1566f80cdb,38,22,0.5789473684210527,4.81999,0.003531300160513644,0.0,0.0,,True
BTC,0xb850b373173ecaac14d53eb2845dd822930d649a,1,0,0.0,0.03787,0.0,1.0,0.0,0.0,False
BTC,0xb96a50a014c17c33c886afac995177be291ef6df,1,0,0.0,0.00355,0.0,0.0,0.0,,True
BTC,0xb9f136010712a51810c6c5f3b5f6ab9b5a338373,13,9,0.6923076923076923,0.01533,0.0014446227929373998,5.0,0.0,0.0,False
BTC,0xba6de73b64eca3ff95c4ab7e5328912c360bd003,6,5,0.8333333333333334,0.14714,0.0008025682182985554,12.0,0.0,0.0,False
BTC,0xbb475febf78b528f4f0d4ae1a12541406565199c,60,29,0.48333333333333334,4.25121,0.004654895666131621,0.0,0.0,,True
BTC,0xbb828515677729c4db2f790a52cf14b1c659e19f,90,69,0.7666666666666667,3.25379,0.011075441412520063,0.0,0.0,,True
BTC,0xbc114680017ad6771686991e835edc1b113d2529,9,1,0.1111111111111111,0.10374,0.00016051364365971107,0.0,0.0,,True
BTC,0xbc927e87d072dfac3693846a83fa6922cc6c5f2a,5,0,0.0,0.00727,0.0,51.0,0.0,0.0,False
BTC,0xbd697846b0911baeba002a56bdc16f1f332d45fb,1,1,1.0,2.77926,0.00016051364365971107,0.0,0.0,,True
BTC,0xbdb0f45d9da67eab151508b15abc988f07ba5065,3,3,1.0,0.00122,0.0004815409309791332,1.0,1.0,1.0,False
BTC,0xc070a046a5e4e1d16f6fe340cca0cd35eb2d067e,4,0,0.0,1.0,0.0,0.0,0.0,,True
BTC,0xc62bccc764cd32ddc036e4a54d6d5ca1630b8d77,42,26,0.6190476190476191,0.00444,0.004173354735152488,0.0,0.0,,True
BTC,0xc6ac58a7a63339898aeda32499a8238a46d88e84,171,35,0.2046783625730994,56.916850000000004,0.0056179775280898875,369.0,9.0,0.024390243902439025,False
BTC,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,59,36,0.6101694915254238,7.76356,0.005778491171749599,0.0,0.0,,True
BTC,0xc897e2a9cf140a9035e2aebaa834ae98196c152a,453,102,0.2251655629139073,0.37331,0.01637239165329053,0.0,0.0,,True
BTC,0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,22,21,0.9545454545454546,19.4418,0.0033707865168539327,0.0,0.0,,True
BTC,0xcb364ba897f37fe13ad8df0c6b9ac7625e9f3757,21,12,0.5714285714285714,7.60527,0.0019261637239165329,123.0,10.0,0.08130081300813008,False
BTC,0xcb525be5530b95a1f3b2056f380ad3be61a648ea,12,9,0.75,0.50546,0.0014446227929373998,0.0,0.0,,True
BTC,0xcbf520306d66f9f4562c18e111ec5ec981b04f6b,1,0,0.0,0.01099,0.0,0.0,0.0,,True
BTC,0xcd82f03d5df801a69af899a7f13263388e1f6274,54,41,0.7592592592592593,3.13226,0.006581059390048154,0.0,0.0,,True
BTC,0xce1b459aac654c3ca9832d9b45b92a9fe48f57d4,13,0,0.0,0.43130999999999997,0.0,0.0,0.0,,True
BTC,0xce397f90242c35486cf7f161e7a38e3321feb74f,26,10,0.38461538461538464,5.57099,0.0016051364365971107,13.0,0.0,0.0,False
BTC,0xce75a235d1a055e4b3eb88545f7215c6f963055a,27,23,0.8518518518518519,3.74369,0.0036918138041733546,0.0,0.0,,True
BTC,0xced00358b11cce2f7156c21373a17a4695164f81,1,0,0.0,0.00012,0.0,0.0,0.0,,True
BTC,0xcfd1cfa723b26d618917a31e496babcf7bf03c5e,1,0,0.0,0.00328,0.0,0.0,0.0,,True
BTC,0xd055fb60bd912ec333492fb237cee822bfd14cac,12,10,0.8333333333333334,0.25739,0.0016051364365971107,0.0,0.0,,True
BTC,0xd0d7ad8811bb4fe6aeecc4c7a5074aa75b8d51df,19,3,0.15789473684210525,0.0436,0.0004815409309791332,0.0,0.0,,True
BTC,0xd108cae436ac23cdc7f94a89c53dcf6b2b031354,1,0,0.0,0.12696,0.0,0.0,0.0,,True
BTC,0xd11a880a60b889f9e88d260a3be04accd60c0efe,5,3,0.6,0.0007199999999999999,0.0004815409309791332,0.0,0.0,,True
BTC,0xd2a6072f2bfd13c2aa8407d91d9737843e0c4385,11,2,0.18181818181818182,0.87507,0.00032102728731942215,0.0,0.0,,True
BTC,0xd2f367dcac0db60130bfb60ba8daae9e939d41d9,16,14,0.875,1.0,0.0022471910112359553,0.0,0.0,,True
BTC,0xd369151f4166c975e978e035b8f30afd0e84f9d7,11,11,1.0,0.27362,0.001765650080256822,3.0,1.0,0.3333333333333333,False
BTC,0xd36b9747c5cfe210dd281c7ea4bf35ca5b5a01d4,1,1,1.0,0.01844,0.00016051364365971107,0.0,0.0,,True
BTC,0xd41d7f09b0a244acaabcf5b249ca97c896f7b51b,8,8,1.0,0.21977000000000002,0.0012841091492776886,2.0,0.0,0.0,False
BTC,0xd47c1e51b759cb3754bb045ae57bc05aadcf58c2,251,199,0.7928286852589641,7.71433,0.0319422150882825,36.0,6.0,0.16666666666666666,False
BTC,0xd5dcb00a6983020860f0b6e1b0ec0170cc1ddb50,19,16,0.8421052631578947,6.39492,0.002568218298555377,0.0,0.0,,True
BTC,0xd5efacf049100c0f7f5629cb4dd024df5aa07040,2,0,0.0,0.076,0.0,4.0,0.0,0.0,False
BTC,0xd6608f4027ee90db6dc45d0b4b8e2fb0a49c1f61,2,0,0.0,3.5331,0.0,0.0,0.0,,True
BTC,0xd77a0944d0039e92f3309f9cf52b6926b7c14b6d,2,0,0.0,0.5626,0.0,27.0,2.0,0.07407407407407407,False
BTC,0xd8148089d92e5579d5ad38cf194f449893ba28c9,1,1,1.0,0.05059,0.00016051364365971107,0.0,0.0,,True
BTC,0xd8f3afed9ca8350777471d9fad357ca6babc117b,1,1,1.0,0.16807,0.00016051364365971107,0.0,0.0,,True
BTC,0xd9a01f13852c7b4888eecc541a07138172706e15,3,3,1.0,0.40569,0.0004815409309791332,0.0,0.0,,True
BTC,0xdbbafb771ab936c832281ed226ffcb11a7181c52,1,1,1.0,0.001,0.00016051364365971107,0.0,0.0,,True
BTC,0xdbe22a43d15c724c0d07d7e630d2d01e546facf0,1,0,0.0,0.12108,0.0,0.0,0.0,,True
BTC,0xdcac85ecae7148886029c20e661d848a4de99ce2,42,11,0.2619047619047619,2.51164,0.001765650080256822,21.0,0.0,0.0,False
BTC,0xddb4777d0dcf27cac4e333e05f5482241d2bc5e9,1,0,0.0,0.00425,0.0,0.0,0.0,,True
BTC,0xde12f0383b05332f981e623feea06132d5daec02,1,1,1.0,0.00084,0.00016051364365971107,0.0,0.0,,True
BTC,0xde538bed139d3b6666274ffe3d6af9e67e9e3cea,7,4,0.5714285714285714,0.017,0.0006420545746388443,1.0,0.0,0.0,False
BTC,0xdf49668f1cec4d3e4837e069654f6d7c491cab07,3,0,0.0,0.25,0.0,0.0,0.0,,True
BTC,0xdfc860f2c68eb0c245a7485c1c0c6e7e9a759b58,1,0,0.0,0.00208,0.0,0.0,0.0,,True
BTC,0xe056eebc2c7acfc782d47ebe18ad71735480f72a,7,1,0.14285714285714285,0.3534,0.00016051364365971107,37.0,1.0,0.02702702702702703,False
BTC,0xe057a31010c70a2c0fbda618db6baa7d39fbab48,8,1,0.125,0.008,0.00016051364365971107,3.0,0.0,0.0,False
BTC,0xe0eaf9bfd4f5ae70f0ded34c30a044e6bb2425f2,3,3,1.0,0.009999999999999998,0.0004815409309791332,0.0,0.0,,True
BTC,0xe13c095580cf6fcb9c087308668062b76b4939e2,95,76,0.8,8.84544,0.012199036918138041,50.0,8.0,0.16,False
BTC,0xe16dbb62bf2c69c885078db0ec071da5307cc87c,4,1,0.25,0.021,0.00016051364365971107,9.0,3.0,0.3333333333333333,False
BTC,0xe17491e95443ac4d7a64dee74e5873eb40a0b0ac,16,4,0.25,0.35281,0.0006420545746388443,0.0,0.0,,True
BTC,0xe29d84a6f37858d7f8017be454ee35726511e525,31,19,0.6129032258064516,3.3070700000000004,0.0030497592295345103,270.0,59.0,0.21851851851851853,False
BTC,0xe338bbf4a7c01715f1a1fc8f816dba5a065ca93d,1,1,1.0,0.0001,0.00016051364365971107,0.0,0.0,,True
BTC,0xe365d31c181c55a8e18bff14a1594b8b28785971,53,44,0.8301886792452831,0.43813,0.007062600321027288,0.0,0.0,,True
BTC,0xe569a98ef7630c05fbad7b6e47f68b907b5add49,7,7,1.0,0.0329,0.0011235955056179776,0.0,0.0,,True
BTC,0xe7fefc0f713a5d7f02cc41977a5e0d69dbe7ba22,8,6,0.75,0.00367,0.0009630818619582664,0.0,0.0,,True
BTC,0xe851a3e8dd8c6ffad8f6fabd109e88e4ce09b5d4,8,8,1.0,0.63056,0.0012841091492776886,0.0,0.0,,True
BTC,0xe9f4a95b966c85380854fdf633b5bd0f339d1cea,3,0,0.0,0.05,0.0,0.0,0.0,,True
BTC,0xea5f1242a35d1a715cd1c2b0702f8d4870e5ac14,6,4,0.6666666666666666,0.07688,0.0006420545746388443,0.0,0.0,,True
BTC,0xeaa32b3bae86aefcc1c7577cc3e555d72ca75fdc,13,0,0.0,0.5,0.0,0.0,0.0,,True
BTC,0xeaf35054804ab7ed6b8cb070296dd6bb38abb4b1,55,30,0.5454545454545454,8.76489,0.004815409309791332,472.0,5.0,0.01059322033898305,False
BTC,0xeb223556b42f5dea4be479f838aeafea1897720c,8,4,0.5,0.00092,0.0006420545746388443,5.0,1.0,0.2,False
BTC,0xebfd61ac25a648c8329a30e7cdafc33cea9ca5c6,6,6,1.0,1.0,0.0009630818619582664,0.0,0.0,,True
BTC,0xec054e10e7c7d3ac4a398c5f1e8a7b4c269e2a22,2,2,1.0,0.21026,0.00032102728731942215,0.0,0.0,,True
BTC,0xec7f51bb728189aacef5020856c70094dc65cc46,45,32,0.7111111111111111,0.02478,0.005136436597110754,6.0,0.0,0.0,False
BTC,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,260,108,0.4153846153846154,10.51409,0.017335473515248796,32.0,2.0,0.0625,False
BTC,0xed7c45acfd7d2d3b21f3039d86e1da540596d23a,1,0,0.0,0.0018,0.0,0.0,0.0,,True
BTC,0xed7c90722b5b0e5d1e8dcc6babc4fdd6365f1f52,3,0,0.0,0.08403000000000001,0.0,0.0,0.0,,True
BTC,0xee162a5a60829bd346f0c1ac3514b21fe5f4b290,39,8,0.20512820512820512,4.44854,0.0012841091492776886,40.0,0.0,0.0,False
BTC,0xeea048359dcc800128c5c01520e38a94b8c22e43,1,1,1.0,0.00124,0.00016051364365971107,0.0,0.0,,True
BTC,0xeee29a5d542b2a31c7e4e85ff6bd88132e048838,46,31,0.6739130434782609,0.019370000000000002,0.004975922953451044,1.0,0.0,0.0,False
BTC,0xef5fdcefdb38803a654ee9f3539bed8058443d99,13,10,0.7692307692307693,0.15007,0.0016051364365971107,3.0,0.0,0.0,False
BTC,0xf01874b954e8a9b9f65f2489087bc49efa479b07,1,1,1.0,0.34285,0.00016051364365971107,0.0,0.0,,True
BTC,0xf1489077fa6df778a411a59b393774e7d0cde5a1,5,3,0.6,0.19,0.0004815409309791332,6.0,0.0,0.0,False
BTC,0xf27ebb91ea420f73b59b205ac7e0b77a90ec8f3c,21,2,0.09523809523809523,0.32046,0.00032102728731942215,0.0,0.0,,True
BTC,0xf36c562be0598b8ce109998b6aa2d53ffcd8316b,19,0,0.0,0.27315,0.0,0.0,0.0,,True
BTC,0xf3e22c9776a67f234466c4a4a54efb51cb414cc7,2,1,0.5,0.0161,0.00016051364365971107,0.0,0.0,,True
BTC,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,68,16,0.23529411764705882,11.62712,0.002568218298555377,302.0,18.0,0.059602649006622516,False
BTC,0xf6fb1452dffd2535ad6b506bb9d763864e048fb0,111,90,0.8108108108108109,13.90001,0.014446227929373997,75.0,0.0,0.0,False
BTC,0xf7bccce22a63ecb694eb59640fd3b09278fecd7b,1,0,0.0,0.01069,0.0,0.0,0.0,,True
BTC,0xf9109ada2f73c62e9889b45453065f0d99260a2d,130,49,0.3769230769230769,15.42443,0.007865168539325843,25.0,0.0,0.0,False
BTC,0xf9314ed4472ef06f2b43adae4d5fd168aa51deb1,1,1,1.0,0.00336,0.00016051364365971107,0.0,0.0,,True
BTC,0xf972fc58a293f80ffb392c46d481572b741d2346,1,0,0.0,0.01,0.0,0.0,0.0,,True
BTC,0xfbb98333fff72515f22ea290c3e560b38ac34f03,1,1,1.0,0.13881,0.00016051364365971107,7.0,2.0,0.2857142857142857,False
BTC,0xfbe4bd83d7b18ced445f4a7aeb99ec7631979446,3,3,1.0,0.58365,0.0004815409309791332,0.0,0.0,,True
BTC,0xfbfd52839abd8012d19c64f62815cfcf243ace86,7,7,1.0,0.009989999999999999,0.0011235955056179776,0.0,0.0,,True
BTC,0xfd901342ebda7ed63e59c494c4681fa3751e6b58,2,1,0.5,0.015009999999999999,0.00016051364365971107,0.0,0.0,,True
BTC,0xfdb712c48a38fdc753d6b8af57a41df7277e43bb,1,1,1.0,0.00393,0.00016051364365971107,2.0,2.0,1.0,False
BTC,0xfddeeade7880dd65a400579b0c2d7af49214fb23,1,1,1.0,0.1,0.00016051364365971107,0.0,0.0,,True
BTC,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,57,37,0.6491228070175439,8.1278,0.00593900481540931,0.0,0.0,,True
